,Unnamed: 0.1,Unnamed: 0,id,carat,cut,color,clarity,depth,table,x,y,z,price
37727,37727,19878,19878,1.06,Ideal,I,VS1,62.0,53.0,6.59,6.56,4.08,5000
37728,37728,171795,171795,1.01,Very Good,D,SI1,62.9,57.0,6.32,6.35,3.99,5998
37729,37729,34760,34760,0.3,Good,H,SI1,63.3,59.0,4.27,4.3,2.71,421
37730,37730,31539,31539,0.7,Very Good,F,SI1,61.8,60.0,5.64,5.69,3.49,2160
37731,37731,111981,111981,0.32,Ideal,F,VVS1,61.6,56.0,4.4,4.38,2.71,916
37732,37732,2832,2832,1.0,Premium,D,SI1,59.8,62.0,6.56,6.52,3.9,5264
37733,37733,171251,171251,0.32,Premium,H,SI1,61.6,59.0,4.39,4.35,2.69,576
37734,37734,147541,147541,0.25,Ideal,F,VVS1,62.5,56.0,4.03,4.05,2.52,740
37735,37735,25974,25974,0.51,Premium,D,VS2,60.0,57.0,5.24,5.21,3.14,1806
37736,37736,27049,27049,2.08,Ideal,I,SI1,62.3,57.0,8.21,8.13,5.08,15172
37737,37737,20123,20123,0.4,Very Good,D,SI1,63.3,58.0,4.66,4.69,2.96,796
37738,37738,110746,110746,0.42,Good,E,VVS1,58.2,59.0,4.91,4.93,2.85,1252
37739,37739,155695,155695,0.9,Premium,E,SI1,59.0,60.0,6.25,6.19,3.68,4059
37740,37740,102659,102659,0.7,Ideal,E,SI1,61.8,56.0,5.71,5.73,3.53,2830
37741,37741,175956,175956,0.59,Premium,F,SI1,60.1,57.0,5.43,5.45,3.27,1709
37742,37742,191578,191578,2.01,Premium,I,SI1,61.9,59.0,8.06,8.1,5.01,15404
37743,37743,31318,31318,1.56,Premium,F,SI1,61.6,58.0,7.38,7.47,4.58,11943
37744,37744,78856,78856,0.73,Ideal,G,VS1,62.1,53.0,5.86,5.82,3.62,2905
37745,37745,12966,12966,0.72,Ideal,F,VS2,61.7,55.0,5.74,5.79,3.56,3416
37746,37746,181935,181935,0.54,Ideal,H,SI1,61.4,56.0,5.27,5.21,3.21,1243
37747,37747,176584,176584,1.02,Ideal,G,VS1,62.0,57.0,6.42,6.46,3.99,7587
37748,37748,165343,165343,0.32,Very Good,G,VS2,63.0,57.0,4.33,4.37,2.74,561
37749,37749,93015,93015,0.53,Ideal,E,VVS2,62.4,57.0,5.17,5.2,3.23,2010
37750,37750,53524,53524,0.7,Very Good,D,VS2,62.1,60.0,5.61,5.7,3.51,2773
37751,37751,176974,176974,1.01,Premium,G,SI1,62.1,56.0,6.46,6.4,3.99,5593
37752,37752,104083,104083,0.5,Good,F,VS2,63.8,,5.07,5.03,3.23,1436
37753,37753,50349,50349,0.35,Premium,E,VS2,59.2,58.0,4.66,4.68,2.79,984
37754,37754,103269,103269,1.07,Ideal,G,VVS2,61.4,57.0,6.61,6.67,4.08,9243
37755,37755,81800,81800,0.34,Very Good,E,VS1,62.8,58.0,4.44,4.47,2.8,876
37756,37756,107666,107666,0.71,Premium,D,SI1,62.8,57.0,5.69,5.66,3.57,2763
37757,37757,138779,138779,0.52,Ideal,F,VS1,61.9,56.0,5.16,5.2,3.2,2168
37758,37758,79910,79910,0.52,Ideal,D,SI1,61.7,56.0,5.16,5.19,3.19,1669
37759,37759,13985,13985,0.54,Ideal,G,VS1,62.0,55.0,5.22,5.25,3.25,1662
37760,37760,89921,89921,0.58,Ideal,F,IF,62.1,56.0,5.37,5.33,3.32,2398
37761,37761,126877,126877,1.51,Premium,G,VS2,62.2,58.0,7.36,7.33,4.57,11455
37762,37762,115768,115768,1.69,Very Good,F,SI2,62.4,59.0,7.56,7.61,4.73,9302
37763,37763,39240,39240,0.37,Premium,F,VS2,61.3,59.0,4.63,4.66,2.83,827
37764,37764,58078,58078,0.31,Ideal,E,VS2,60.3,56.0,4.37,4.34,2.63,872
37765,37765,77771,77771,1.0,Premium,H,VS2,61.7,61.0,6.16,6.13,3.78,4134
37766,37766,70372,70372,0.4,Ideal,H,SI1,62.1,56.0,4.79,4.76,2.96,760
37767,37767,110794,110794,1.0,Very Good,E,IF,62.8,56.0,6.36,6.34,3.99,15404
37768,37768,74372,74372,1.14,Ideal,G,SI1,61.0,55.0,6.79,6.74,4.13,6213
37769,37769,106211,106211,0.39,Ideal,F,VVS1,62.7,56.0,4.65,4.68,2.92,1269
37770,37770,61269,61269,0.31,Ideal,E,VS2,61.6,56.0,4.35,4.38,2.69,621
37771,37771,16233,16233,0.72,Ideal,H,VVS1,61.6,57.0,5.75,5.8,3.55,2835
37772,37772,2702,2702,0.4,Ideal,G,VS1,60.9,55.0,4.78,4.8,2.92,944
37773,37773,96697,96697,1.53,Ideal,E,SI2,61.3,56.0,7.47,7.44,4.57,9885
37774,37774,17793,17793,0.3,Ideal,E,VS2,62.6,56.0,4.28,4.31,2.69,603
37775,37775,12130,12130,0.3,Ideal,E,VVS1,61.1,56.0,4.32,4.34,2.65,862
37776,37776,26290,26290,0.7,Very Good,E,VS2,62.5,54.8,5.66,5.73,3.56,2593
37777,37777,111791,111791,2.01,Premium,J,SI2,60.5,58.0,8.18,8.13,4.96,11108
37778,37778,113334,113334,2.35,Ideal,J,VS1,62.1,55.0,8.54,8.5,5.3,18114
37779,37779,3802,3802,0.38,Premium,D,VS1,62.1,58.0,4.63,4.66,2.89,1130
37780,37780,145013,145013,0.55,Ideal,G,VS2,60.9,56.0,5.29,5.31,3.24,1633
37781,37781,65944,65944,0.5,Ideal,D,SI1,61.6,56.0,5.1,5.13,3.15,1601
37782,37782,82974,82974,1.04,Premium,D,SI2,61.1,58.0,6.52,6.55,3.99,5599
37783,37783,106668,106668,1.8,Very Good,H,VS2,61.2,58.0,7.76,7.88,4.79,14383
37784,37784,176957,176957,1.01,Ideal,G,SI2,61.9,55.0,6.42,6.44,3.99,4054
37785,37785,189650,189650,0.38,Ideal,E,VVS2,61.9,56.0,4.68,4.69,2.9,1101
37786,37786,116020,116020,0.39,Premium,H,VS1,60.9,58.0,4.7,4.73,2.87,868
37787,37787,79642,79642,0.41,Ideal,E,VS1,62.0,55.0,4.74,4.77,2.95,1153
37788,37788,86461,86461,2.14,Premium,I,SI2,62.0,59.0,8.27,8.21,5.12,12648
37789,37789,89551,89551,0.71,Ideal,G,SI1,61.9,55.0,5.69,5.72,3.52,2321
37790,37790,79685,79685,1.07,Premium,F,SI2,60.1,60.0,6.65,6.59,3.97,4692
37791,37791,116173,116173,0.76,Very Good,F,VS2,62.6,58.0,5.79,5.83,3.63,3238
37792,37792,115036,115036,1.04,Ideal,H,SI1,62.3,56.0,6.5,6.46,4.04,4333
37793,37793,104895,104895,2.01,Premium,I,SI1,62.4,58.0,8.01,7.96,4.94,14715
37794,37794,129317,129317,0.34,Ideal,D,SI1,61.8,57.0,4.53,4.55,2.8,681
37795,37795,156790,156790,0.72,Ideal,E,VS1,61.9,56.0,5.72,5.75,3.55,3145
37796,37796,129067,129067,2.28,Premium,I,SI2,62.6,58.0,8.42,8.33,5.25,16931
37797,37797,17151,17151,0.35,Ideal,E,SI1,62.5,57.0,4.49,4.52,2.82,614
37798,37798,104934,104934,1.0,Ideal,E,VS2,61.0,56.0,6.4,6.44,3.92,6692
37799,37799,110603,110603,1.22,Ideal,I,SI1,61.9,54.0,6.88,6.84,4.25,5499
37800,37800,108614,108614,0.72,Ideal,E,VS1,62.0,55.0,5.75,5.72,3.56,3263
37801,37801,44402,44402,0.3,Premium,H,VVS2,62.3,58.0,4.28,4.25,2.65,776
37802,37802,112986,112986,0.91,Very Good,F,VS2,63.2,58.0,6.1,6.17,3.87,4192
37803,37803,146023,146023,1.51,Premium,I,VS1,60.6,59.0,7.39,7.43,4.49,10009
37804,37804,120937,120937,0.39,Ideal,E,SI1,61.9,57.0,4.65,4.62,2.88,804
37805,37805,178896,178896,0.41,Ideal,G,VVS2,61.6,55.0,4.78,4.82,2.96,1145
37806,37806,1345,1345,0.52,Premium,G,VS1,62.1,58.0,5.13,5.16,3.19,1815
37807,37807,174346,174346,1.01,Good,F,VS2,63.6,57.0,6.36,6.39,4.05,6460
37808,37808,154739,154739,0.76,Ideal,E,SI2,61.9,57.0,5.85,5.88,3.64,2640
37809,37809,164546,164546,0.41,Ideal,H,VVS1,60.8,56.0,4.78,4.86,2.93,1192
37810,37810,80247,80247,0.78,Good,H,SI2,60.0,58.0,5.95,5.99,3.58,2300
37811,37811,111307,111307,1.07,Premium,F,SI1,61.1,58.0,6.61,6.55,4.02,5226
37812,37812,73488,73488,1.06,Ideal,G,VVS2,61.6,57.0,6.53,6.56,4.03,8370
37813,37813,156729,156729,1.0,Ideal,E,SI1,61.0,57.0,6.41,6.45,3.92,5428
37814,37814,37593,37593,0.33,Ideal,F,VVS1,61.8,54.0,4.44,4.47,2.74,1040
37815,37815,124663,124663,1.27,Premium,I,SI2,61.3,59.0,6.99,6.95,4.27,4890
37816,37816,115943,115943,0.56,Ideal,G,VS2,61.5,55.0,5.37,5.33,3.29,1698
37817,37817,73370,73370,0.7,Very Good,I,VS2,60.7,55.0,5.72,5.76,3.49,2080
37818,37818,132510,132510,0.34,Premium,H,VS2,61.5,60.0,4.48,4.53,2.77,537
37819,37819,28409,28409,0.96,Very Good,E,SI2,61.7,60.0,6.29,6.35,3.9,4441
37820,37820,92463,92463,0.42,Premium,G,SI1,62.4,58.0,4.79,4.78,2.98,1020
37821,37821,192535,192535,1.0,Premium,E,SI2,61.7,61.0,6.41,6.36,3.94,4315
37822,37822,133724,133724,1.0,Very Good,F,SI2,63.0,57.0,6.32,6.35,3.99,4304
37823,37823,22020,22020,1.01,Ideal,F,SI2,62.0,57.0,6.39,6.41,3.97,3750
37824,37824,146227,146227,0.23,Very Good,E,VVS1,62.1,58.0,3.96,3.99,2.5,530
37825,37825,89466,89466,1.27,Premium,H,VS2,61.2,60.0,6.93,6.97,4.26,7055
37826,37826,133937,133937,0.52,Ideal,E,VS2,61.7,57.0,5.12,5.15,3.17,1583
37827,37827,98742,98742,0.71,Good,E,VS2,61.8,61.0,5.69,5.74,3.53,3026
37828,37828,43326,43326,0.32,Ideal,G,VVS2,61.6,56.0,4.36,4.34,2.68,730
37829,37829,80647,80647,0.4,Premium,D,SI1,61.2,58.0,4.69,4.75,2.9,783
37830,37830,59953,59953,1.03,Ideal,F,SI2,62.8,57.0,6.4,6.43,4.02,3660
37831,37831,72953,72953,1.52,Very Good,E,SI2,62.7,57.0,7.2,7.17,4.51,8483
37832,37832,25788,25788,0.83,Very Good,H,SI1,63.0,60.0,5.99,5.95,3.8,3005
37833,37833,167355,167355,0.4,Very Good,G,SI1,63.1,54.0,4.72,4.76,2.99,772
37834,37834,72014,72014,0.54,Premium,D,SI1,60.3,58.0,5.23,5.29,3.17,1662
37835,37835,31333,31333,1.07,Ideal,F,SI2,62.8,55.0,6.57,6.52,4.11,5683
37836,37836,70171,70171,0.9,Premium,I,SI2,62.6,60.0,6.21,6.11,3.86,3001
37837,37837,166514,166514,0.9,Fair,F,SI2,68.7,79.0,5.92,5.88,4.0,2878
37838,37838,68805,68805,1.5,Premium,G,SI1,62.4,57.0,7.34,7.36,4.59,11522
37839,37839,137544,137544,1.01,Fair,H,SI1,64.6,59.0,6.29,6.25,4.07,3838
37840,37840,187913,187913,1.04,Very Good,G,VVS2,59.1,58.0,6.61,6.68,3.93,7824
37841,37841,128573,128573,1.5,Ideal,G,VS2,62.3,56.0,7.36,7.32,4.57,11818
37842,37842,153671,153671,0.63,Very Good,G,VS1,62.3,58.0,5.52,5.56,3.43,2138
37843,37843,18270,18270,1.01,Very Good,H,SI2,62.6,58.0,6.31,6.35,3.96,4004
37844,37844,140144,140144,0.91,Ideal,H,SI1,62.9,54.0,6.21,6.27,3.9,3961
37845,37845,62817,62817,0.52,Ideal,F,VVS2,62.3,56.0,5.11,5.18,3.2,2098
37846,37846,87467,87467,1.01,Premium,G,VS2,59.7,62.0,6.54,6.49,3.89,5599
37847,37847,82710,82710,1.01,Premium,D,SI2,61.6,59.0,6.47,6.45,3.97,4355
37848,37848,129480,129480,0.54,Very Good,F,SI1,63.3,55.0,5.15,5.13,3.25,1786
37849,37849,90013,90013,0.31,Very Good,F,VVS1,61.4,58.0,4.35,4.38,2.68,840
37850,37850,126979,126979,0.34,Ideal,G,VS1,62.4,55.0,4.48,4.45,2.79,854
37851,37851,164040,164040,2.02,Ideal,F,SI2,61.7,55.0,8.11,8.17,5.02,16819
37852,37852,44410,44410,1.2,Ideal,E,SI1,61.8,55.0,6.76,6.8,4.19,7217
37853,37853,187229,187229,0.32,Very Good,I,VS2,61.6,59.0,4.38,4.42,2.71,449
37854,37854,149584,149584,0.5,Ideal,H,VS1,60.6,57.0,5.15,5.17,3.13,1377
37855,37855,192239,192239,0.55,Premium,I,SI1,60.6,58.0,5.3,5.26,3.21,1097
37856,37856,152080,152080,0.33,Premium,G,VS1,63.0,59.0,4.42,4.39,2.77,854
37857,37857,78289,78289,1.17,Ideal,E,SI2,61.7,56.0,6.79,6.83,4.2,6407
37858,37858,58737,58737,1.27,Premium,H,SI1,61.1,58.0,7.02,6.98,4.28,7079
37859,37859,175540,175540,0.3,Ideal,D,SI1,61.5,55.0,4.32,4.35,2.66,541
37860,37860,71450,71450,0.43,Very Good,G,VS1,62.1,56.0,4.8,4.83,2.99,974
37861,37861,77205,77205,1.59,Ideal,G,VS2,62.3,56.0,7.43,7.45,4.64,16068
37862,37862,149989,149989,0.6,Ideal,G,VVS2,61.1,56.0,5.45,5.48,3.33,2165
37863,37863,70103,70103,0.34,Ideal,E,VS1,60.2,57.0,4.56,4.51,2.73,1033
37864,37864,182698,182698,1.02,Premium,E,VS2,61.4,58.0,6.49,6.43,3.97,6613
37865,37865,113519,113519,0.33,Ideal,E,SI1,62.3,57.0,4.41,4.45,2.76,579
37866,37866,21004,21004,0.33,Ideal,E,VS1,61.2,56.0,4.47,4.5,2.74,793
37867,37867,189425,189425,0.9,Very Good,F,SI2,61.7,58.0,6.16,6.23,3.83,3158
37868,37868,143430,143430,0.31,Premium,H,VVS2,62.1,58.0,4.31,4.38,2.7,625
37869,37869,170141,170141,0.42,Ideal,F,SI1,61.3,57.0,4.82,4.85,2.96,784
37870,37870,38385,38385,0.9,Ideal,H,VS1,61.6,57.0,6.17,6.2,3.82,3641
37871,37871,73413,73413,2.01,Ideal,I,VS1,61.6,57.0,8.12,8.07,4.97,18190
37872,37872,16883,16883,0.51,Ideal,G,VVS2,61.7,56.0,5.15,5.18,3.18,1884
37873,37873,100998,100998,1.01,Very Good,H,SI1,63.1,59.0,6.31,6.4,4.0,4368
37874,37874,87808,87808,1.01,Premium,H,SI2,60.8,59.0,6.45,6.41,3.92,4242
37875,37875,14400,14400,0.7,Very Good,I,SI1,62.6,57.0,5.64,5.69,3.55,2070
37876,37876,138871,138871,0.47,Good,D,VS2,60.7,61.0,5.0,5.04,3.06,1436
37877,37877,70452,70452,0.9,Very Good,F,SI2,61.9,58.0,6.13,6.18,3.81,3250
37878,37878,67056,67056,1.12,Ideal,E,SI2,60.6,58.0,6.73,6.78,4.1,5268
37879,37879,141395,141395,2.3,Ideal,J,VS2,61.3,55.0,8.56,8.49,5.22,16465
37880,37880,128646,128646,1.56,Ideal,G,VS2,61.8,55.0,7.46,7.51,4.62,14692
37881,37881,144342,144342,1.07,Ideal,D,SI1,61.0,56.0,6.65,6.61,4.03,5988
37882,37882,112052,112052,0.35,Ideal,G,VVS1,61.6,56.0,4.55,4.51,2.79,863
37883,37883,52583,52583,0.52,Very Good,E,VS2,63.0,56.0,5.08,5.13,3.22,1689
37884,37884,141081,141081,1.13,Premium,F,SI2,62.0,59.0,6.68,6.61,4.13,4688
37885,37885,36743,36743,0.3,Very Good,D,VS2,63.1,57.0,4.26,4.25,2.69,658
37886,37886,157051,157051,0.9,Ideal,,VS2,61.9,54.0,6.18,6.21,3.84,4042
37887,37887,21111,21111,1.21,Ideal,F,VS1,62.3,56.0,6.77,6.82,4.23,8181
37888,37888,167255,167255,1.12,Ideal,E,VS1,62.4,57.0,6.65,6.67,4.14,8855
37889,37889,33970,33970,0.73,Premium,E,SI2,61.3,58.0,5.78,5.74,3.53,2125
37890,37890,190014,190014,2.09,Premium,I,SI2,62.4,59.0,8.14,8.2,5.08,14105
37891,37891,182271,182271,1.13,Premium,I,SI1,61.8,56.0,6.68,6.64,4.13,4382
37892,37892,159550,159550,1.0,Premium,H,SI1,61.6,60.0,6.43,6.39,3.95,4512
37893,37893,119665,119665,1.54,Premium,G,SI1,62.0,60.0,7.34,7.31,4.54,10518
37894,37894,11696,11696,0.6,Ideal,H,VVS2,61.6,56.0,5.43,5.46,3.36,2148
37895,37895,113093,113093,0.5,Premium,D,SI1,62.5,58.0,5.08,5.03,3.16,1330
37896,37896,181821,181821,0.33,Premium,G,VVS1,60.6,58.0,4.5,4.48,2.72,898
37897,37897,159391,159391,0.35,Ideal,F,SI1,61.2,55.0,4.55,4.59,2.8,581
37898,37898,170973,170973,1.21,Ideal,D,SI2,62.3,55.0,6.86,6.79,4.25,5998
37899,37899,51424,51424,0.51,Ideal,D,SI2,62.9,57.0,5.12,5.08,3.21,1776
37900,37900,176163,176163,1.5,Ideal,I,SI2,61.7,57.0,7.29,7.33,4.52,7324
37901,37901,172344,172344,0.4,Very Good,H,SI1,62.8,56.0,4.66,4.7,2.94,555
37902,37902,63876,63876,0.31,Very Good,G,SI1,61.0,55.0,4.42,4.46,2.71,462
37903,37903,45361,45361,1.01,Premium,E,SI1,58.6,59.0,6.64,6.59,3.89,5350
37904,37904,58428,58428,1.01,Premium,F,VVS2,62.0,56.0,6.4,6.34,3.95,9012
37905,37905,159722,159722,0.7,Ideal,I,VVS1,61.6,55.0,5.72,5.74,3.53,2410
37906,37906,97918,97918,1.51,Premium,I,VS2,59.3,,7.38,7.35,4.36,7955
37907,37907,51863,51863,0.31,Good,E,SI1,63.6,57.0,4.36,4.27,2.75,698
37908,37908,116022,116022,0.9,Very Good,H,VVS1,63.0,59.0,6.12,6.16,3.86,4784
37909,37909,134779,134779,0.9,Premium,D,SI1,61.7,59.0,6.2,6.16,3.81,4612
37910,37910,70113,70113,0.23,Very Good,E,VS2,60.8,59.0,3.99,4.03,2.43,498
37911,37911,128251,128251,0.43,Ideal,H,VVS2,61.8,56.0,4.85,4.88,3.0,1056
37912,37912,3612,3612,0.79,Ideal,F,SI1,60.6,56.0,6.02,6.04,3.65,2975
37913,37913,95316,95316,0.23,Ideal,E,VVS2,61.4,57.0,3.97,4.01,2.44,465
37914,37914,87588,87588,1.51,Premium,E,SI1,60.2,58.0,7.43,7.38,4.48,10696
37915,37915,113173,113173,1.02,Ideal,D,VS2,62.9,57.0,6.43,6.46,4.05,6863
37916,37916,61682,61682,0.3,Premium,G,VVS1,62.0,58.0,4.3,4.28,2.66,1013
37917,37917,11983,11983,0.55,Premium,H,VS2,59.5,58.0,5.4,5.35,3.2,1324
37918,37918,184560,184560,0.3,Very Good,D,SI1,62.8,60.0,4.24,4.27,2.67,552
37919,37919,74753,74753,1.02,Very Good,D,SI1,63.1,58.0,6.34,6.31,3.99,5654
37920,37920,189480,189480,0.3,Ideal,E,VS2,62.6,56.0,4.3,4.33,2.7,626
37921,37921,94483,94483,0.33,Premium,I,SI1,60.9,58.0,4.45,4.51,2.73,572
37922,37922,187705,187705,1.0,Premium,F,VS2,61.4,58.0,6.37,6.3,3.89,6346
37923,37923,84471,84471,0.26,Premium,F,VS2,59.8,59.0,4.13,4.16,2.5,367
37924,37924,156413,156413,1.02,Ideal,D,SI2,62.2,57.0,6.44,6.42,4.0,4347
37925,37925,41275,41275,0.34,Very Good,G,VS2,61.4,55.0,4.51,4.53,2.78,596
37926,37926,39374,39374,0.7,Ideal,I,VS1,61.8,54.0,5.74,5.77,3.55,2376
37927,37927,63019,63019,2.04,Very Good,H,SI2,63.3,55.0,8.11,8.05,5.09,14040
37928,37928,181044,181044,0.31,Very Good,D,VVS2,62.0,55.0,4.37,4.39,2.72,772
37929,37929,3731,3731,0.73,Very Good,D,IF,59.9,59.0,5.85,5.83,3.5,4022
37930,37930,80130,80130,0.72,Ideal,F,VVS2,62.2,56.0,5.75,5.72,3.57,2892
37931,37931,1060,1060,0.3,Ideal,E,VVS1,61.1,57.0,4.36,4.39,2.67,862
37932,37932,184890,184890,0.3,Ideal,H,SI1,62.3,55.0,4.27,4.22,2.65,554
37933,37933,49478,49478,2.04,Ideal,G,SI2,61.6,56.0,8.21,8.16,5.04,17614
37934,37934,29423,29423,0.72,Premium,F,VS1,61.9,58.0,5.78,5.71,3.56,2843
37935,37935,145876,145876,1.01,Very Good,F,SI1,62.7,60.0,6.36,6.4,3.99,4930
37936,37936,113425,113425,0.54,Ideal,D,VS2,62.4,57.0,5.2,5.22,3.25,1763
37937,37937,168378,168378,1.25,Ideal,G,VVS1,62.0,54.4,6.9,6.94,4.29,11567
37938,37938,169391,169391,0.9,Ideal,H,VS2,61.5,56.0,6.21,6.24,3.83,4213
37939,37939,50495,50495,0.53,Premium,F,VS2,61.7,60.0,5.24,5.2,3.23,1402
37940,37940,98158,98158,1.0,Very Good,H,SI1,63.3,58.0,6.38,6.35,4.03,4078
37941,37941,5370,5370,1.01,Good,G,VS1,64.0,56.0,6.32,6.27,4.04,7294
37942,37942,138057,138057,0.39,Premium,E,VS2,60.6,60.0,4.71,4.74,2.86,1024
37943,37943,12714,12714,0.7,Good,D,SI1,62.6,62.0,5.63,5.69,3.54,2353
37944,37944,125668,125668,0.31,Premium,G,VVS1,61.0,58.0,4.36,4.38,2.67,1114
37945,37945,173106,173106,0.91,Premium,H,SI2,62.7,55.0,6.2,6.24,3.9,4004
37946,37946,23826,23826,0.71,Very Good,F,SI2,59.9,58.0,5.8,5.84,3.47,2386
37947,37947,134874,134874,0.42,Premium,G,VS1,60.2,61.0,4.83,4.86,2.92,1020
37948,37948,2849,2849,0.3,Good,I,VS1,63.0,56.0,4.29,4.32,2.71,473
37949,37949,119325,119325,0.7,Good,J,SI1,63.8,63.0,5.52,5.61,3.55,1788
37950,37950,4665,4665,1.23,Ideal,G,IF,62.4,54.0,6.91,6.86,4.29,11666
37951,37951,88692,88692,2.24,Ideal,I,SI2,61.9,58.0,8.4,8.36,5.19,17856
37952,37952,112887,112887,0.3,Ideal,H,VVS1,62.3,54.0,4.34,4.3,2.69,819
37953,37953,187879,187879,1.51,Premium,F,VS2,62.0,58.0,7.34,7.31,4.55,12161
37954,37954,71857,71857,0.41,Ideal,G,VS2,61.5,57.0,4.79,4.75,2.94,909
37955,37955,148742,148742,0.32,Ideal,D,VS2,61.5,55.0,4.42,4.4,2.71,652
37956,37956,60559,60559,0.7,Ideal,F,VS2,61.2,57.0,5.75,5.77,3.52,2915
37957,37957,29601,29601,0.39,Good,H,SI1,63.1,56.0,4.62,4.64,2.93,919
37958,37958,192495,192495,0.91,Very Good,E,VS2,61.8,59.0,6.14,6.19,3.81,4615
37959,37959,153527,153527,0.71,Very Good,E,VVS2,63.1,59.0,5.7,5.61,3.57,3376
37960,37960,19890,19890,0.35,Ideal,D,VS2,61.2,56.0,4.54,4.56,2.78,982
37961,37961,98568,98568,0.71,Ideal,H,SI1,62.1,56.0,5.71,5.75,3.56,2207
37962,37962,189611,189611,1.22,Premium,H,SI1,62.0,58.0,6.84,6.88,4.24,6470
37963,37963,30629,30629,0.38,Ideal,H,VVS1,61.6,55.0,4.7,4.76,2.91,946
37964,37964,159724,159724,1.0,Ideal,G,VS1,62.6,57.0,6.41,6.33,3.99,6302
37965,37965,68530,68530,0.73,Ideal,F,VS1,63.0,57.0,5.75,5.8,3.63,3235
37966,37966,138700,138700,0.31,Ideal,H,SI1,61.8,55.0,4.33,4.35,2.68,507
37967,37967,36723,36723,0.71,Ideal,D,VS2,62.2,55.0,5.71,5.74,3.56,3192
37968,37968,98803,98803,1.01,Premium,E,SI2,58.5,59.0,6.56,6.52,3.82,4562
37969,37969,23615,23615,1.02,Very Good,G,SI1,59.3,59.0,6.6,6.57,3.9,4768
37970,37970,186875,186875,1.17,Very Good,J,SI1,60.0,61.0,6.83,6.89,4.1,4861
37971,37971,151735,151735,1.3,Premium,J,VS1,61.9,60.0,6.95,6.86,4.28,5182
37972,37972,141139,141139,1.01,Premium,D,SI1,60.3,57.0,6.49,6.53,3.93,5938
37973,37973,12484,12484,1.0,Very Good,D,VVS1,65.5,56.0,6.23,6.27,4.1,4021
37974,37974,166253,166253,1.3,Ideal,H,VS2,62.5,57.0,7.02,6.95,4.36,7308
37975,37975,144128,144128,1.01,Premium,E,SI1,61.2,60.0,6.45,6.48,3.96,5411
37976,37976,20136,20136,0.56,Very Good,E,VS2,63.6,57.0,5.24,5.21,3.32,2441
37977,37977,108302,108302,0.55,Ideal,G,VS2,62.0,56.0,5.29,5.25,3.27,1556
37978,37978,85863,85863,1.27,Premium,I,SI2,60.5,59.0,7.01,7.04,4.24,6085
37979,37979,43208,43208,0.52,Ideal,H,VVS1,62.4,53.0,5.11,5.14,3.2,1840
37980,37980,124334,124334,1.02,Premium,G,VS1,62.4,59.0,6.44,6.4,4.0,6619
37981,37981,131647,131647,1.16,Premium,I,VS1,61.4,58.0,6.77,6.81,4.16,5638
37982,37982,12701,12701,1.18,Ideal,D,SI1,62.0,57.0,6.73,6.79,4.19,7066
37983,37983,6031,6031,0.91,Premium,E,SI1,61.9,59.0,6.18,6.11,3.8,3963
37984,37984,132520,132520,0.9,Very Good,H,SI1,63.4,57.0,6.12,6.09,3.86,3709
37985,37985,113862,113862,0.53,Ideal,E,SI1,62.0,54.0,5.2,5.24,3.23,1415
37986,37986,18331,18331,0.8,Ideal,F,SI1,60.9,57.0,5.98,5.93,3.64,3016
37987,37987,114798,114798,1.05,Premium,H,SI1,59.5,59.0,6.64,6.68,3.95,4153
37988,37988,134567,134567,0.91,Very Good,F,SI1,62.3,57.0,6.17,6.19,3.85,4416
37989,37989,145718,145718,0.9,Good,I,VS2,64.7,59.0,6.05,6.01,3.9,3151
37990,37990,108301,108301,1.09,Ideal,I,SI1,62.2,56.0,6.58,6.61,4.09,4838
37991,37991,9242,9242,0.3,Very Good,G,VVS2,62.8,58.0,4.25,4.27,2.68,599
37992,37992,178134,178134,1.01,Very Good,F,SI1,62.7,59.0,6.39,6.43,4.01,5262
37993,37993,105452,105452,0.9,Fair,G,VS2,65.4,62.0,6.06,6.01,3.94,3146
37994,37994,111782,111782,0.44,Fair,E,SI2,61.0,66.0,4.87,4.82,2.97,834
37995,37995,19626,19626,0.5,Very Good,E,SI1,61.3,56.0,5.17,5.13,3.15,1337
37996,37996,130627,130627,0.42,Very Good,E,VS1,59.8,59.0,4.82,4.85,2.9,1105
37997,37997,20424,20424,2.09,Very Good,I,SI2,62.4,60.0,8.08,8.16,5.08,16188
37998,37998,51287,51287,0.44,Ideal,J,VS1,61.4,57.0,4.87,4.91,3.0,919
37999,37999,12077,12077,0.91,Ideal,D,SI2,62.1,55.0,6.21,6.23,3.86,4123
38000,38000,174566,174566,0.5,Very Good,F,SI1,60.6,56.0,5.14,5.16,3.13,1226
38001,38001,103282,103282,1.04,Ideal,G,VS2,61.0,57.0,6.52,6.55,3.99,6416
38002,38002,35970,35970,0.74,Ideal,G,VS2,61.2,56.0,5.84,5.86,3.59,3057
38003,38003,2796,2796,0.72,Ideal,G,VS1,60.9,56.0,5.81,5.83,3.54,3447
38004,38004,159727,159727,1.23,Ideal,G,VVS2,61.4,57.0,6.91,6.87,4.23,8915
38005,38005,131979,131979,0.51,Premium,F,VS2,62.1,58.0,5.19,5.16,3.21,1443
38006,38006,130901,130901,0.71,Premium,D,VS2,62.3,60.0,5.65,5.61,3.51,3135
38007,38007,41008,41008,1.19,Ideal,F,SI2,60.6,57.0,6.84,6.87,4.15,4564
